risk,comment
1,캐릭터가 없어졌내요..접으라는건가요.구글계정인데도 없어짐.ㅋㅋ
1,야 왜 접속이 안되냐고 승질나게
1,캐릭이 업데이트후 없써지는 게임.?
1,업데이트 후 케릭 삭제 소송 함 가볼까요???  소송걸 사람 여기 붙어라
1,캐릭터가없어졌어요...  돈을얼마를썼는데 이게뭐임?어떻게해야하는거임? 내돈은?
1,아이디없어졌네요 기분 개조깥습니다. 이런식으로 운영할거면 서버닫으세요. 쓰레기네요.
1,패치후  케릭사라짐  빨리복구해주세요  결제한거 환불들어갈꺼임  안타라스1    농소
1,마족검 어디감? 패치후 버렷어? 어?어???
1,케릭없어짐 뮈하는건지?????
1,업데이트했는데 캐릭터가 없어짐.. 어찌된거죠?
1,계정이 없으면 어떡합니까
1,게임은좋은데 운영하시는게 너무하네요
1,내케릭 어디노   짱나
1,"업데이터후 내케릭어디갔죠???,"
1,업데이트후 들어가기가 중단되서 안들어가진다고 계속되네요 열받아!
1,업뎃하고 이게뭐죠? 캐릭사라지고 빨리 복구해주세요ㅡㅡ 이건 아니자나요 ....뭐하자는건지 ...열심히 키우고있는 사람들이 얼마나 많은데.... 지금 보니 저 말고도 삭제되신분들 엄청 많네요 얼른 복구해놓으시길 바래요  발라카스4섭  야빠오 빨리복구 해주세요
1,장난 합니까
1,캐릭 다사라졌습니다 과금 유저인데 시간도 많이 투자했고 한데 이렇게 없애버리면 어떻 하라는 말입니까? 환불해주시거나 복구해주세요 당장ㅡㅡ
1,저기요 업뎃후에 질리언06서버  기사 52렙 싹 사라졌네요 구글연동 아이디인데 복구안되면 제가 현질한 돈 환불해주세요 환불이 안될시 법으로 환불요청 하겠습니다.
1,ㅋㅋㅋㅋ아니 장난하시나요진짜? 고객센터에지금 몇번을전화하는데전화도안받아주고 리니지레볼루션때도 업뎃해가지고 캐릭삭제되고 이번 리니지m도마찬가지로 업뎃하는순간 캐릭삭제됫네요 ㅡㅡ 사이하01서버 건빠이 기사 얼른복구해주세요 과금 했습니다
1,업데이터후  케릭이 없어졌네요 복구 해주세요
1,질리언06  천하태평  업뎃이후 케릭이 없어졌는데 머징 며칠전 과금했는데 환불조치바람
1,업데이트 이후에 캐릭이 왜 없어지죠?ㅡㅡ
1,어이없네 캐릭어디갔노
1,캐릭터 없어짐  Plaync 계정쓰구요
1,케릭 사라짐 ㅋㅋㅋㅋ 미치겟네 내 9검 어쩔거야!!
1,케릭이 없어졌다 복구해주시요
1,패치 받고안되서 새로깔았던 캐릭이 없어  과금까지했는대 이걸 어쩌라는건지 듀크데빌 08 써버 무검케릭돌려줘
1,안타라스10 계정복구해주세요ㅡㅡ
1,하루아침에 케릭없어지고 이런겜 첨해봄  리니지라는 명성은 어디갔는지 너무 형편없고 책임감없는 운영이네요
1,정말  컨트롱  안되는  께임이다
1,오늘업더이트이후캐릭터날아감 빨리복구해줘여 짜증나네
1,케릭이 사라졌어!! 모이런 경우가 다있어!!
1,아니 왜 케릭이 없는거냐구요 환장하것 슈~~빨리좀 어떻게 해줘유~~~
1,내 캐릭 돌려줘 졸라 키우고 잇는데 업뎃하구 나서 사라지고 이게 뭐냐구
1,"케릭살려놔 ㅡ.,ㅡ"
1,장난치나 추억땜에 하는겜 인데 그마져도 날라가냐 엔씨머하냐 업뎃 하지말던가
1,사라진 케릭 복구안해주나?
1,갑자기 케릭터 모두증발 어의도없고 고객센터 들어가지도않고 장난사십니까?  구굴계정으로겜중인대 이게 먼가요? 그 어떠한공지사항도없고 장난하자는건가요? 하! 어의없네
1,캐릭터 없어졌어요!!! 환불해줘요!!!!!!!!!!!!
1,듀크데필 04  영정 타작 2개 복구해주소 욕할라다가 참소
1,뭐지 나만 사라전나 했는데 거의대부분 사라지셔구나 페북연동 시켜놘는데도 사라젼네 하하하 엿먹었네 복구고 나발이고 사용한 전액 환불요구해야겠네 복구힘들면 사용 금액 전액100%환불해주던가 민사로 갑시다
1,이번 업데이트  하면서  케릭  사라졋네요  뭐죠???? 결제까지 햇는데  장난이  심하시네요
1,어럽게키운 캐릭 사라짐ㅡㅡ
1,이번 업뎃후  케릭이  사라졌어요  컴으로  두계정  돌리는데  계정하나가  케릭이  없어졌어요  복구해주세요
1,케릭복구 빨리해주세요 짜증이빠이
1,케릭터 없어졌어요 환불해주세요 고객센터는 전화 도중에 끊어버리고 뭐죠? 파푸리오02 서버였고 닉넴은 예쁜소나무입니다ㅡㅡ
1,장난하십니까????계정 케릭이 아에 없어졌잔아요  사전예약 쿠폰까지 쓰고 그랬는대  케릭터 자체를 없애버리면 어떡 합니까??  질리언 07  케릭터명은  야행  입니다ㅡㅡ 빨리 복구해주세요
1,고맙심다.케릭 통제로 날려주셨어. 케릭삭제 업뎃인줄 몰랐네
1,저도 케릭터가 사라져서 뭐 할수가없네요 현질까지했는데 .....
1,오늘 업데이트이후로 캐릭터가 사라졌습니다 어떻게된건가요 빨리조치해주세요
1,업데후케릭사라짐 군터5 집행자마법사47렙 ㅜㅜ찿아주세요얼마나더기다릴까12시넘었는데이따구로할려접어라
1,"하딘.8섭 인데 케릭이 업어졋네요,? 장난 하시나.이런 미친세기들 안하고 말지"
1,왜접속이안되냐고!! !!케릭도없어지고
1,캐릭터 사라진게 나만이 아니군 짜증나게 시간낭비인 게임이네 없어진사람 리뷰보니 대응도 성의가읍네
1,오ㅑ점검하고나서접하니케릭이살아졋네요에제현질까지했는데빨리처리해주세요.    왜아직까지깜깜무소식인가요
1,아니  케릭터가  왜없어 지는건지???  장난하시나요  케릭터이름  버즈  듀크데필6섭 빨리복구해주시기바라네요
1,나만 없어진줄알았는데 다들 케릭터가 없어졌네요 이참에 삭제해야것네요
1,게임업뎃하고서들어가니캐릭터가지워졌습니다 빠른복구해주시길바랍니다
1,오늘 업데이트하라해서 업데이트받고 들어가니 계정이 삭제되고 캐릭터도 삭제됬어요..  여기에 과금을 넣고 오래할생각이였는데 없어지니 당황스럽네요..  환불요청해요.그냥.
1,내  케릭 없어졌내요ㅋㅋㅋ무슨  현질까지했는대  하지말라는건가요.. 발라 10 기사 50 짜리인대
1,케릭 날아갔습니다. 적절한 보상과 조치 없으면 과금 한 부분 다 철회 시켜주세요
1,캐릭터 없어졌어여...
1,이거뭡니까 케릭터가 아예사라져버린건...장난치는것도아니구  빨리 복구해줘야 하는거 아닙니까
1,케릭 원상복귀바람. 아님 환불 해주세요
1,무슨 업뎃하더니 케릭이 비었냐?내계정 구글 연동이네 케릭은살아있는거보니 디비는 남아있네 점검6시간지났는데 케릭없어진거 사과한줄공지하나 없이 쳐있네 이게 십년넘은게임사 운영이냐? 케릭없앴으니 과금 환불조치나 쳐해라
1,케릭 사라짐
1,업데이트가 되고난후 왜케릭이 없어져요  이런 항당한경우가 있나요  장비결재할것두 있는데  머시 이런 경우가 ㅡㅡ 케릭 복구해주세요
1,아니무슨 자동사냥 해놓으면 몹이바로옆에 있는데도 공격을 안하고 멍때리고있음 이런적 한두번도 아니라 그때마다 새로키우는데 개빡치네요
1,뭐지.... 케릭터....팔아먹었나?
1,캐릭 없어짐... 장난하나 열심히 키우고 잇는데.하라는 건지. 말라는 건지 시간 싸움아닌가?ㅡㅡㅋ
1,리니지1의 핸폰용 우려먹기 노잼
1,얼마전에 술먹고 과금해서 환불요청했었는데 안된다고하더니 이젠 캐릭이 증발했네요.... 걍 환불해주시죠 이건 명백히 엔씨 실수인거같은데
1,케릭터 복구바랍니다  질리언 - 5   케릭닉넴 - 왕장군찡  계정 - 구글계정   게임하면서 이따구로 된건 첨이네 ㅋ
1,업뎃후 접속하니 캐삭 먼가요 켄라우엘7섭 짜증나네ㅡㅡ
1,아니 케릭 다어디감?ㅋㅋㅋㅋ 알아서 삭제시키는거? 그리고 거래소 운영되는 리니지m 앱을 별도로 만든다고?ㅋㅋㅋ그면 여기다 돈처바르고 겜하던사람들은? 아 그래서 일부러 케릭삭제시킨겨?
1,"장난하나영자케릭사라지고머하자는거여,"
1,안드로이드 왜 더운이 안돼냐 결제했던거 다 환불해라
1,"사전 예약해서 게임을 유저입니다! 업뎃 하는데 오류때문에 삭제하고 다시 다운받았는데 그전 캐릭들이 다 삭제 된거 같네요 현질도 할만큼 했는데 이게 무슨 상황이지 모르겠네요 ! ""린드비오르09 섭"" 캐릭터명 ""냐니""입니다 확인부탁 합니다 짜증나네요"
1,캐릭 내놔ㅡㅡ
1,패치후 케릭날라갔내 페이스북연동했고 사전예약까지 했는데도  날라가면 어쩌자는 건지 리2도 연동안했으니 복구안된다면서요 이제 복구좀 해주쇼 이거라도
1,계정 없어진거  단체 고소해야함
1,최악의 게임 케릭 다날라가고 찾기도 안되고 열받아 어플 삭제
1,케릭 사라졌네 ㅁㅊ? 어카라는거임?
1,"캐릭터가 사라진건 저뿐만이 아니었네요.... 저도 많이는 아니지만 현금결제를 한 상태이다보니 마음이 아프네요... 갑자기 이렇게 게임을 못하게 되버리니 흥미가 뚝뚝 떨어질수 밖에 없는것 같습니다. 가능하면 빠른 조치 부탁드리고, 빠른시일내에 조치가 안된다면 환불요청 들립니다."
1,내 캐릭내놔라
1,어제까지 현질했는데 오늘 업뎃이후들어가니 케릭이 삭제되어있네여 시간이랑 돈투자한게 아깝네요 이갬 안할랍니다 환불해주세요 그리고 고객센터 전화번호아시는분
1,캐릭터 통째로 사라졌다 환불해도라
1,케릭 어케하실껀가요??? 환불 절차좀 알려주시요..
1,뭘 하자는건지 살아진 캐릭은 어떻게 보상 해줄꺼요?
1,사행성 게임
1,케릭 날아갓다  복구 해주셔
1,개판
1,오늘 업뎃하고 내 구글계정에  있는 캐릭 사라졌다 당장복구하세요
1,케릭이 사라짐ㅡㅡ무슨경우임요??
1,이벤트 보상마저 사행성이네.. 모든게 사행성인게임 확률까지 극악이라 현질아니면 무기 1강조차 망설여지게하네요 무과금은 아무리 열심히해도 절대 중간조차 못가니 비추천드립니다
1,구글 계정 입니다.. 오늘 업데이트하고 케릭이 전부 사라졌습니다.. 어이가 없네요.. 보름 가까이 핸드폰 무리시켜가며 계속 돌리던 내가 바보 인건가요..? 아니면 하루아침에 계정 케릭 다날려 버리고 난모르세 하는 NC가 바보 인가요? 선전할 돈으로.. 운영이나 신경 쓰세요.. 참 개념들이 없네.. ㅎㅎ
1,서버불안정
1,왜키운계정이사라진건지 설명해주시죠...?
1,케릭이 없어졌네요 꽤 많은유저가 같은현상인데 아무런 대책이 없나요? 아니면 환불조치하겠습니다
1,그러게요 업데이트하고나서 케릭터가 사라졌네요 휴 이게 어떻게 된일인지 해명좀 부탁드리겠습니다
1,업데이트 이후 접속자체가 안됨..
1,업데이트 후 개정 날라감... 빨리 복구바람
1,옛날에 리니지 라고 생각 마시길..
1,무슨 로그인을 들어갈때마다함? 내 캐릭은 왜 없어지고? 미친 의리로 하다가 때려치운다.
1,오늘업데이트후 캐릭이 다날라갔는데 어떻케된건가요?복구해주세요..어떻케키웠는데진짜 뭔가요지금?
1,업뎃 하고나니깐 케릭사라졌어요!!!!!우짤겁니까
1,게릭삭제하구이벤이라구문자발송하는똘아이가어디있어~요기있지리니지m운영자들
1,저도 패치이후 계정 다 날아갔네요.. 이게뭡니까? 복구해주세요 켄라우헬06인데 캐릭터생성이 안된다고 접속자체가 안되잖아요. 아 진짜 짜증나네
1,저도 캐릭이 사라졌네요 복구 희망합니다
1,캐릭터가날아갔네요 ...
1,장난하나 업글하고 접속하니 캐릭터 전부 날라가고 뭐하는 짓인가 시간투자하고 허무하게 게임 못하게하네 이게 엔씨에 힘인가? 리니지유저 우롱하고 답변도 안해주고 참대단하네...할말있음 답글에 변명이라도 해보쇼
1,내캐릭터 돌려줘 업데이트했는데 다날리감
1,케삭됐어요 빨리 복구를 하던 환불을해주던 조치를 취해주세요!!!!!!!!!!!!!!!!!!!!!!!!!!!!
1,먼 개같은 업데이트여ㅡㅡ 케릭 복구시켜놔
1,케릭사람짐 ㅋㅋㅋ 진짜 황당하네요 너무당황스럽게 운영하시네요^^;
1,장난하냐 캐릭사라졌잔어 18 환불해라
1,사전예약 문자는와있는데 케릭터는 안되고 통합계정 연동해서 운좋게 닉도 잘만들고 아덴도많이 모아둿는데 다 날라갔네요? 이건 무슨경웁니까?
1,내 케릭날라갔어요 이거 빨리복구해주세요ㅡㅡ
1,이게모지?업데이트를 하니깐 케릭터 자체가없어져버리네?이런 황당한 경우가....빠른 시일에 케릭터 복구해주세요
1,업뎃하고 들어갔는데 캐릭 다 날라갔네 ㅡㅡ
1,이게겜이내
1,내케릭이날라갔네요 뭐이런게임이다있어
1,업데이트 이후에 케릭이 삭제되고 없네요 조치 바랍니다
1,업데이트 이후 앱이 계속 종료 되어서 하지도 못함 이건 나만 그런거임?
1,오픈 첫날은 최고에서 할수록 최악으로 변해가는 게임은 이게임이 첨이다  아인하사드 부터해서 거래소까지 되지도 않은 개인거래나 거래소는 마치 늬는거 처럼 광고해서 언제는 7월5일까지 된다고 했다가 인제는 성인서버를 따로 만든다 ㅋㅋ 참 할말이 없음 대단합니다
1,캐릭터가 없어졌습니다 다른분들 거짓말인줄알았는데 진짜네요 저는 페이스북으로 연동하고 하고있었습니다 오늘 7/5일 업뎃하라고 해서 했는데 없어졌네요 ? 없네요..  피드백해주세요
1,캐릭없어졋어요 안타라스03 그린티라떼 복구해주세요
1,업뎃이후 케릭 계정 날라갔네요 복구 해주세요 결제도 했는데...
1,케릭터가 없네요 ㅠㅠ 찾아주세요
1,업뎃후 무한로딩
1,캐릭없어졌다 보상해라
1,현질을 하지 않고선 정상적인 플레이가 거의 불가능한 시스템에 질리네요
1,우와 엔씨 대박이내 케릭이 없어졌네 짜증이 장난이 아니네ㅡㅡ 내 구글 계정 데스나이트8서버 군주케릭 내놓으라고  짜증겁나 나내ㅡㅡ 투자도 했는대 지워지면 당신들이면 기분이 좋으나?
1,내캐릭 돌려주소서
1,이거뭐 업뎃하더니 계정이 없어지냐 엔시패망 각인건가~ 고객센터는 전화도 안되고 대처방안도 없고 이머하는 짓인건가
1,내캐릭터 어딧어!!!!!날라갓자나!!!
1,안나는시간내서 키우고 자면서도 오토신경쓰면서 49까지 키우고 장비맟춰놓았는데 계정을 없애버리면 어쩌라는건지ㅡㅡ  현질은 안했어도 시간과 신경쓴거 안억울하겠습니까ㅡㅡ 계정복구 빠르게 하시길바랍니다
1,케릭터 복구 해주세요.
1,아니.. 지금도 내 캐릭 없는데 짱나니까 환불해주세요 나오자 마자 했는데 열받네 캐릭도없고
1,2주동안 뭘한거지... 계정이 없다!!! 귀신이 곡할 노릇 입니다. 한두 사람도 아니고...  피똥터지게 많들어서 피골이 말라비틀어 지고 없다니... 접속한번 하려면 골백번 실행해야 접속 손가락 쥐가 날지경... 다시 다시 다시 에효.....
1,하도 잘 튕겨서 지웠다가 다시 깔았는데 케릭이 사라짐ㅡㅡ계정도 구굴이랑 연동 되어있어서 결제도 폰으로 바로했는데ㅡㅡ;; 제 케릭 돌려주세요ㅜㅜ 와~~~방금 고객센터로 전화했는데 상담원 연결 누르면 그냥 끈어짐ㅡㅡ 지금 머하자는 거지ㅡㅡ
1,케릭 복구해주삼 뭐이래
1,케릭이 사라졌네요 업데이트 받으니까 삭다 사라지네 어떻게 하실껀가요
1,환불해라 안할란다 십장생들아
1,케릭 사라졌네요 장난하는것도 아니고 환불 해주세요
1,구글 계정연동해서 사용하던 캐릭터기 사라졌는데 이에대한 공지사항이 하나도 없네요? 처리좀 해주시죠?
1,페이스북연동되어잇던 본케릭이 사라졋습니다 당황스럽네요 이거 복구는 되는건가요? 이런 미친상황은 처음이네요
1,내케릭돌려주세요
1,패치 하라고해서 했더니만 캐릭터를 다삭제시키면 어쩌자는거죠? 빠른복구좀 부탁드립니다
1,아니  현질하고 햇는데  왜케릭이  없어진건가요  ㅡㅡ..업데이트하라고해서 햇더만..접속안되더니   다시 설치하니까  케릭이  없어졋내요... 푸닥거리   이케릭인대
1,쓰레기에 돈만 쓰는 망겜 위쳐보고 배워라 좀 쓰레기 3n  들아 니네들이 대한민국 게임판을 좀먹는다
1,뭐냐이건 업데이트 하고나서 케삭은..
1,계정 연결하라고해서 연결 하니까  케릭터가 사라지네요 고객센터 1시간 넘게 전화하는대 연결도 안되고... 이럴꺼면 아이템 산거 환불조치 해주세요. 이딴겜 집어치우고 딴거 할여니까.
1,업데이트하고 계정 연동 새로 하래서 했는데 캐릭이 없어짐
1,머냐 이거 업데이트 하니까 캐릭없어졌네ㅡㅡ
1,아놔~~진짜 업뎃후 케릭 없어지는게 유행이가  후딱 원복처해라
1,케릭터가 나만 없어진게 아니라 많은분들이 같은현상이네요. 저역시 케릭이 삭제되고 없습니다. 과금도 많이 했고 모두 공감하시듯 리니지는 시간싸움인데 응당 보상이 필요할꺼같고요.. 재점검이든 패치든 빠른복구가 필요할듯합니다. 빠른시간내에 복구가 안되면 환불요청 하겠습니다!
1,내 엔씨연동계정 다시 내놔라. 무과금유저라고 계정 삭제해버리냐??
1,캐랙터가 사라졌내요 이범패치하면서 적어도 계정 연동을 하라고 했어야 하는거 아닌가요??? 열심히 짬내서 키워놨더니 캐릭이 없어지니 허무하네요
1,업뎃하면서 케릭날라갔음  빠른 복구 요망함....
1,케릭돌려놔라
1,업뎃후 케릭 삭제됨 복구해줘요!!!!
1,"케릭 없어져서요  빨리 복구 바랍니다 군터07  해품달,  홍대  케리요"
1,나만 없어진거 아니죠? 빨리 돌려줘요ㅠ  업데이트가 이런건가요? 업데이트하고 멘붕입니다 빨리 찾아주세요!!ㅠ
1,내 캐릭 어디다 갔다 팔았어요? 게스트로 게임한 제 잘못인건가요? 현질했으면 큰일날뻔했네
1,케릭돌려줘
1,게임케릭터가 다날라 갓네요 ㅋㅋㅋ복구해주세요 장난하시나... 리니지라서 시작한건대..이럴줄은 몰랏네요 빨리복구 부탁드립니다
1,패치후 캐릭이날라갔습니다.닉네임레몬반 입니다 너무하시네요
1,별 한개도 아까운 게임 고전명작이라지만 현실반영 제로 현질게임
1,왜 게임 업데이트가 안되죠?나 필리핀에 있다고 무시하는건가요? 빠른답변주세요ㅜㅜ업데이트 게이지가 안움직여요ㅜ 해외라 다시 깔면 데이터 존니 나감
1,장난히나 내 케릭터 어디갔냐 내놔라
1,점검이후..모든게사라졌네.. 복구를해주든..환불을해주든 원하는데로하시지요..  뭔조치는취하고있는건지.. 암말도없고..마냥기다리라는건지 너무들하시구만
1,진짜 업데이트때마다 케릭 없어져버리니...리니지는 ㅠㅠ판도라2서버 지옥문 케릭터 복구요망
1,사전예약 캐릭터 안보여 없어
1,캐릭터가 하루아침에 날아갔습니다 발라카스09섭 기사49레벨입니다. 어서 확인해주세요 과금한것도 있는데 이런식이면 안되죠
1,현질을 해놨는데 지들맘대로 삭제하는건 뭐어쩌자는거임?? 복구힘들면 환불을 해줘야끝내지
1,헐..업그레이드후  캐릭터가 없어졌어요
1,별주기도 아깝다 맨날 오류에 현질유도 과장성 광고
1,제 케릭도 날라갔네요. 이게 뭐하는건지... 투자했던거 환불해주세요
1,케릭 복구 바랍니다 파푸10 군주
1,도대체 케릭터 어디간거야ㅡㅡ 잠못자가며 현질해가며 키워났더니 이게 무슨날벼락입니까
1,구글계정 듀크데빌10서버 50기사 캐릭터 사라졌습니다 빠른조치 해주세요 ㅡㅡ
1,리니지 유저들에게 최악으로 남을 운영.. 물론 개발자분들이야 노력하고 있겠지만 사전예약캐릭들이 이렇게 운영안되는건 말이 안됨.현질만 빨아먹을기세.
1,케릭터 삭제 됐음요 빠른 복구 해주이소
1,내케릭터. 없써짐 이게머죠ㅡㅡ
1,52퍼에서 팅김 접속안됨
1,케릭이 어디갔을까요?
1,먼 캐쉬에 눈팅이
1,업뎃 후 케릭 없냐 장난치냐!
1,내캐릭어디갔지?
1,재미없네요...
1,추억팔이 구매강요 결제없인 논플레이
1,운영자님 패치하고 실행하는데 캐릭없어짐 ..페북 연동도 했는데 왜 초기화 된거죠??
1,뭐하자는건지 진짜 이해가안가네요 어떻게 하실껀가요
1,케릭이 전부사라졌네요..사전등록했었던 케릭말고 49까지 키웟던 기사를 복구해주시던지 아님 케쉬삿던거 전부복구해주세요
1,아니요 업데이트하자마자 케릭이 사라졌는데 현질 한 유저는 이게 뭔가요 조취 빨리 취해주사죠
1,케릭터가 사라져네요 빠른복구부탁해요
1,아니 업데이트하라해서 했는데 캐릭터가갑자기사라지는경우머여 발라카스05 대립군주47레벨 살려줘
1,엉망내요
1,1점 많이 처드세요~ 생성제한 오지게 걸어대네ㅋ 메이플도 안막는데 지들이 뭐 되는줄 아나
1,이거뭡니까ㅡㅡ 케릭 다날라가고!!
1,업데이트하고 캐릭터가 없어졌어요~ 서버 문제인지~ 알아봐 주시기 바랍니다
1,ㄴ ㅣㅁ  ㅣ  ㅆ  ㅣ벌..장난하나..과금  들간거  쉬팍  보상  하고  접속  안되서  시간 보넨거 다  보상해라...
1,아 왜!! 계정연동시켜놧는데 로그아웃시켯다 접햇는데 왜 또 케릭이사라지냐고!!
1,오늘 업데이트 후 계정이 없어졌네요.. 하아..  지금까지 들인 시간과 정성이 있는데 정말 당황스럽고 화나네요
1,버그때문에계정연동이안되었나봐요고스계정인줄도모르고계정키웠다가이번폰교체후케릭이다사라졌네요복구점해주세요ㅠ
1,캐릭터가 없어졌네요 어떻게 보상해주실껀가요? 다시 롤백하셔야되는거아닌가요? 캐릭없어졌다는분들이 꽤되네요;;
1,캐릭 어디갓노??  장난치심??  업뎃하니 캐릭이날라가노?? 빨리복구 해라
1,케릭이 왜 없어지냐고 욕나오네진짜
1,"리니지1 추억팔이게임이다. 나도 린저씨로써 시작은했지만 요새 트랜드를 전혀못맞춘 최악의게임이다. 그래픽이야 컨셉이라쳐도 불편한조작법 현질없으면 받는사냥패널티, 초극악의템드랍율, 계속딜레이되는 거래시스템, 레벨노가다의연속! 즐길만한컨텐츠가없으니 무분별한피케이가난무하고 거기에맞춘더러운채팅창까지.. 정말최악중에최악입니다!"
1,사전 예약해서 키우던 내  캐릭 어디로 갔노?  미칬나? 돌았나? 돈겨? 미친거여?  워쩐일여?
1,구글아이디 케릭 없어졌네 머지
1,이래가꼬  밤새것어요?
1,듀크10섭 모래비ᆢㅜㅜ 내놔 어따숨겼니?
1,망으로 가는건가? 옛날 생각도 나고 해서 했는데 뭐 이거 겜을 하라는건지 말라는건지 만들어 놓은 케릭이 있어야 겜을 할거 아니에요 ㅡㅡㅋ
1,렉에 무슨데이터소모가이렇게 심하고 그리고발열 노답이네
1,여기 계정 연동한 케릭 삭제 돼신분들  게스트로 확인해 보새여 거기 있을겁이다 아마
1,케릭없어짐 같은구글인데 첨에잘못만든케릭은있는데  하던케릭하던썹에있는거만 둘자사라짐  다시로그인해도 없음 어떻할꺼임  무과금인사람도황당한데 과금러들은 ..ㄷㄷ
1,장난하나 환불요청합니다 케삭 장난하나!
1,페이스북 연동 계정도 켈릭터 사라졌는데 이거 어떻게 된거 인가요 돈. 시간 모두 들어가 걸 자구 일어났더니 모두 사라지면 어떻게 되는지 회신을 받고 싶습니다
1,ㅋㅋ 업댓 하니 케릭이 읍네? 다시 시작허란 소리신가? 급 짜증이! 삭제 해야긋다
1,하루아침에 캐릭이사라졌다네요 ...처음으로 게임에 현질했는데....
1,캐릭터가 사리 지냐 어째
1,업데이트하라해놓고 내 캐릭 없어지는건 뭐하자는 거요
1,"아니 다른 사람들 말대로 일어나고 나니 캐릭이 없어졌네 ㅋㅋ진짜 개어이없고 밑에분 얘기처럼 ""게스트"" 로그인 해서 연동? 안되구요 저기요 현질한걸 돌려주든가 캐릭터를 복구하든가 하세요"
1,저기요 캐릭터가 날라갓습니다. 어쩌자고 이짓거리하나요
1,계정날아감 복구해주셈 듀크데빌10 집
1,어의가 없어서 리뷰 남기기도 어의가 없음
1,아니ㅡㅡ 몇십만원현질해서하고있는데 업데이트후 캐릭터삭제ㅡㅡ 뭡니까이게
1,ㅋㅋㅋㅋ 케릭증발
1,업데이트후 캐릭터 사라짐  계정구글 연동 해놓았으나  사라지내요  빠른 ㅜ.ㅜ
1,캐릭복구 안합니까 장난하는것도아니고 뭐하는건지
1,ㅋㅋ내 대가리털나고 업뎃되고  아이디 날라간적은 또 처음이네  ㅋㅋㅋㅋ장난치냐 게임이런식으로 운영할래?
1,장난하는것도아니고  뭐하는거지 환불해라
1,캐릭복구나해 돈받아쳐먹었으면 돈값이라도하던가
1,케릭터  복구...........................
1,전화도 안되고 캐릭 없어진거 빨리 복구 바람니다
1,내 케릭 어디감?
1,케릭없어졋으니 복구 해주세요 발라카시 7섭 털보 기사 케릭입니다 없뎃하고 케릭사라졌어요 욕하기 전에 복구하세요 맘같아선 욕을 퍼붓고 싶네요 진짜 현질도 많이했는데 복구안하심 고소 하겠습니다
1,뭔 업뎃했더니 캐릭사라짐...당황!
1,끔찍해요
1,불시 업데이트. 업데이트 후 시간약속 안지킴. 지금도 접속안됨 접속해보니 52프로에서 자꾸 튕김. 재설치하래서 재설치했더니 캐릭터 사라짐
1,아짜증 내돈 내시간 우짤꺼임
1,나만그런게아니였군 내캐릭만접속안되는게아니였군
1,판도라 10섭 천사혼 케릭 삭제 됐어요 복구좀 해주세요 제발 복구좀 해주세요
1,머하나 제대로 되는게 없고만 그냥 돈만 벌자 이건가요 그냥 겜 안하는게 속편할듯
1,업뎃하고 왜 계속 팅기냐고요 뭐여
1,역대 최악 쑤레기 게임
1,업데이트이후 케릭이삭제된것은 왜그런건가요 장난치나
1,간략하게 리2리1다해봤지만 대놓고 결제유도..하 이젠 정말지긋지긋하다.. 우리같은 개미들몇십명보단 큰손몇명들이 게임회사를먹여살리니 우리같은 개미들이 하소연하는걸 듣겠냐만은 운영진들각성하라
1,케릭터 사라져 버렸네..ㅠㅠ  이건 모지? 이럼 이게임을 만들면 누가하지? 한숨만 나오네요!
1,업뎃 이후 계정이 사라지는 어처구니없는 일이다  날밤 까고 했는데.....
1,업뎃이후 왜 접속하니 캐릭이 통째로 날아갔노...경쟁 심한 리니지에서 그것도 패치했는데 일부 계정 캐릭 정보유실은 좀 심한문제아닌가 돈들이고 시간들이고 다들 그렇게 하는데 얼릉 복구해주세요 정말 누구 말처럼 칼만 안들었지 강도가 되지는 맙시다
1,맨날  계정연동  공지에  띠는데  나 계정 어디갓어?
1,케릭 사라짐ㅋㅋㅋㅋㅋ 장난 똥때리시나ㅋㅋㅋㅋ
1,케릭복구해주세요 구글계정이고 결재기록있습니다
1,하지마세요.. 돈 1000만원이상 안지를꺼면 강화도 안되고 템도 안나오고 사람이 몹보다 많고
1,내 케릭터 어디갔냐?? 자고 일어나니깐 계정만 존재하고 케릭터 다 없어졌네 장난하는것도 아니고 빨리 패치해서 복구해놔라
1,계정다날아갔네요 계정복구언제해줍니까
1,장난치십니까?진짜 뭐하자는거죠?
1,계정 날 라갔는데요어떻게 하나요
1,야 이 미친  1렙은 삭제안되고 50되어야 삭제가능이라니
1,케릭없어진거현질한거어떻개할실겁니까?  빠른답변해주세요
1,장난치나 내캐릭어떡할껀데ㅡㅡ과금하고시간쓰고 아환불해주던지 복구해주던지진짜 장난치나
1,페치되고 캐릭 날아갔네ㅡㅡ현질한거 복구해라
1,내케릭어디로같죠
1,이거 뭐 하자는건지 현질만 디지게하고 업데트하면 캐릭터 사라지고 머하자는건지원 복구해주시던지 환불처리해주셈
1,패치후 계정이 살아젔네?? 복구해주삼
1,"케릭터가 없어진데챠아앗!!! 구글, nc 아이디는 내 케릭터 찾기로 복구할 수 있는데 게스트 계정은 내 케릭 찾기에 없네요? 무슨 경우지? 마마가 출타한 데챠아앗!!!!!!"
1,저기요 이상하게 업데이트 후에 계정이 사라졌메요 기사 계정 복구 해주시던가 환불 해주세여
