risk,comment
0,굿집
0,너무 재미있어ㅛ
0,오ㅡ...ㄹㅇ개꿀
0,재미있네요
0,월드보스레이드가 정말 재미있어요!
0,넘 제미있습니다 다른겜도 만들어 주세용
0,꿀잼
0,너무좋아요 제작자님이런게임만들어주세여
0,최고
0,어렸을때 했던 과거의 기억들이 다시 살아납니다. 몸은 성인이되었지만 기분만으로도 즐겁네요
0,재미있네요 굳굳 역시 리니지
0,아주좋아요. 정말루 맘이들어요. 근데 이동할때가 좀 힘들어요 좀쉽게해주세요 T^T good
0,다 좋음데 계속 튕기네요
0,평소 진짜 중독잘되는 게임 찾는데 이게임 하니까 정신차리니 다음날 학교바로갔다 그정도로 재미있어 꼭해
0,괜찮은데 그래픽이조금만좋아졌으면좋겠습니다
0,괜찮은 게임인 거 같아요
0,컴리니지의 분위기를 잘 살린듯
0,리니지m 정말 재밌어요. 그냥 멋있어 보여서 다운 받았는데 제가 해 본 게임 중에 가장 재미있어요. 많은 발전 부탁해요~
0,재미있게 플레이하고 있는 유저입니다 심심할때 하면 재밌습니다
0,쵝오 짱 ㅋㅋㅋㅋㅋㅋㅋㅋㄴ
0,18세이용 다운받아야하는데 12세로  잘못다운받아서 지우고 다시18세로 다운 받으려고 하니 안되네요ᆢ어찌해야할지?
0,일러스트가 좋고 잼써여
0,초창기에 리니지 플레이 하던유저입니다.... 정말 오랜만이고 재미있네요 !
0,와 이런게임 진짜 올만인듯 정말 꿀잼 그래픽도 좋아염!!굿굿
0,오!! 개꿀잼 그래픽이 아주 예술이구만! 진짜 재밌게 플레이중입니당!!
0,오랫동안 기다린만큼 재미있네요
0,다 좋네요...근데 갑자가 게임하던중에 튕기는 일이 있었네요....
0,리니지 나온것 중에 제일 꿀잼임ㅋ 친구가 나올 거라고 했을 때부터 기다렸는데 조작도 쉽고 재밌어요!
0,간단한 조작으로도 재밌게 겜을할수있어서 좋왔음^^
0,Nc 분에게.....  다름이 아니라! 요즘 왜이리 점검이나 업데이트만 하면 이상하게 사소한 문제점이 발생이 되는건지요!  혹시 알고 계신가요? 버프를 하게 되면 줄어드는 시간이 빨리 내려가는것을요!  무슨 총알 택시 버프 요금도 아니고 빨리 빨리 확인요청 드립니다!  돈드리고 공드리고 만든 겜이면 겜 답게 좀 신중을 기했으면 좋겠네요!  빠른 처리 부탁 드립니다
0,상점 이용이 안되네요......
0,리니지의 세계로 들어가봅시다
0,이 게임 하다보니 점점 재미있어 지네요!
0,재미가끝내주네
0,50밑으로 보조케릭 지울수 있게해 주세요 잠깐 만들었다가 지울수 없어 자쯩나요 강화  확율좀올려주시고요 극악이내요
0,부족한 점이 있기는 하지만 게임은 굉장히 재밌습니다^^
0,와 재밋다
0,근데18세 버전서버랑 멀티 되나요?
0,모바일 메이플스토리를 뛰어넘는.최고의 명작 게임 형태도 다양하고 직업군도 4가지나 됩니다 자동전투기능도 있어서 노가다하기에도 편리하고 허수아비 때려주기만해도 렙업 개꿀
0,제가 원래 이런게임은 잘안해봐서 모르겠는데 그래도 해보니까 되게 재미있고 중독성이 강한것 같아요 ㅎㅎ
0,너무재밌습니다
0,엄청 재미았어여 한번 해보시면 아실 꺼에여
0,기대했던 리니지m 기대했던만큼 훌륭한 게임입니다 잘만들었다고밖에 말할수없어요 재밌고 자꾸 손이가네요!
0,ㄹㅇ밥도둑
0,개꿀
0,최고
0,정말 재미있고 좋네요 ㅎㅎ 별 5개 드립니당 ㅎㅎ
0,(제작자분들께^^) 제가 이게임을 직접하면서 다양한 직업들과 간단하면서도 시플한 그래픽과 쉽게 조작할수있는 조작키 그리고 다양한 보스와 몬스터 멋진스킬 이펙트 또한 마지막으로 스토리가 좋았던것 같다고 생각이 들었습니다. ㅎㅎ {저는 정말로 훌륭한 게임이라고 생각이듭니다 이 게임을 만들어 주셔서 감사합니다.}
0,네가 사전예약했던 게임 중 후회가 없는 게임 인듯 합니다 리니지M 화이팅
0,재밌습니다앙 친구들이 추천해서 해봤는데 중독성이 묘하게있네요~
0,재미있어요 그래픽 화질이 좋네요
0,오ㆍ
0,제법 키우는 맛도 있고 노가다같은걸 제가 좋아하는데 제가 찾던 게임이 이거인것같네요.
0,겁나 재밌음
0,최고
0,ㅋㅋㅋ내가 진짜로 어이가 없어서 이 글 쓴다. 이거 유저가 플레이 하라고 만든거냐 아님 암 걸리라고 만든 거냐? 게임은 일단 굉장히 좋다. 재미있게 플레이 하는데 랙 하고 튕기는 것 때문에 진짜 암 걸릴 것 같다. 1분에 한 번 꼴로 튕기는 게임이 어딧냐?ㅋㅋㅋ어이가 없어서 잘 하다가도 빡친다. 진짜 이것 좀 어떻게 고쳐봐라. 랙만 안걸리면 진짜 재미있게 플레이 할 수 있겠다 (참고로 내 폰은 잘만 돌아간다)
0,최고
0,캐릭터도 모두 다 매력적이고 플레이도 쉽게 익혀서 재밌게 플레이 할 수 있었어요! 한글입력이 안될때도 있지만 그 점 빼고는 모두 괜찮습니다. 재밌게 플레이 할게요!
0,첫음에는 재미없을꺼라고 생각했는데 너무나 재미가 있어서 좋아다
0,리니지M은 12세 이용가 19세 이용가 따로따로 나누어져 있ㅇ어 좋은 것 같아요!! 그리고 PC 리니지를 점점 완벽하게 구현해 내고 있어서 너무 좋습니다! 전 이만 리니지하러~^^
0,화면이 작은것 빼곤 pc리니지네요 과금없인 힘들어보이지만 애정겜으로 만족합니다.잘구현된거 같네요
0,튜토리얼만 했는데 옛날 생각나서 좋았습니다. 하지만 사람이 넘나 많음 ㅠ
0,재밌네요 다양한 캐릭터와 넓은맵과 pvp 까지 있으니 재밌고 좋네요그 리고 레이드로 캐릭터를 강화시키고 짜릿한스킬 까지있으니 좋습니다
0,재미있고요 추천 드려요 꼭 한번 해보세요
0,오옹 사람들은 왜 다 이상하다 하는거지? 난 엄청  마음에드는뎅..  정말 좋아요!
0,꿀재암
0,리니지 라는걸처음해봤는데제미있네요
0,와우~완전 강추게임 진짜재미잇네용~자동사냥되니 편하고 캐릭 렙올리기도편한거같아요 굿굿♥
0,와 ㄷㄷ 퀄리티 작열!! 좋아요 RPG 이런거 좋습니다!
0,추억겜 만들어주셔서 감사함니다  재미있게 플레중인데 거레소좀요
0,おはようございますのでよろしく
0,게임이 재밌습니다. 아이템들도 쌔서좋고 대박나세요
0,이거 리니지m 18세 버전과 서버 같이 할 수있나요?
0,그래픽이 죽이내요 이제임은 내년까지 아니 더 오래 오래 해도질리지안을것 같아요 짱 완전 잘만드심 굿
0,굿굿재미있어요
0,리니지m12에서 게임하다가 리니지m 따운받아 리니지m12에 계정 가져오려고 하니  않돼네요 그런 계정이  없다 하는데 빨리 해결해  주세요
0,고마워
0,컴퓨터로만 할수있어서 아쉬웠는데 폰으로도 나와서 좋습니당
0,제가 데포1서버로 들어가졌고 캐릭터생성만 하면 되는데 와이파이가 끈어지고 다시 들어가려니 생성제한이 뜹니다. 혹시 해결방법을 가르쳐줄수있나요?
0,리니지 레볼루션에 이은 리니지m 정말 재밌습니다
0,너무 재미있어요
0,의견
0,리니지 12새와19세이상은 다르나요 중요한부분으로 캐릭터나 피튀김같은걸 없엔건가요
0,퀼리티도 좋고 퀘스트도 있고 재밌네요  한번 해보시는게 재밌습니다
0,아주잼남
0,구매내역 삭제 해주세요
0,리니지 광고만보다 함 해봤는데 완전 갓겜이었네 ㅋㅋ 지하철에서 하면 개꿀 시간이 금방감
0,리니지꿀잼
0,재밌네요 ㅎ
0,다시 시작합니다. 다른거 할게 없네요. 별 5개 줬으니 파템주세요. 사이하 4섭 귀공자
0,리니지 기대하고 있었어요. 예상대로 정말 재밌군요
0,제가nc팬이라서 컴으로도 nc소프트하는데 모바일도재미있어요
0,추천
0,갓겜
0,리니지m 용량이 궁금합니다
0,스트레스해소 굿
0,그 야말로 최고입니다
0,리니지 한번 해보고 싶었는데 다행이다 최고의 명작
0,진짜 재밌어용 ㅎ
0,접속만 잘 됫으면
0,굿와벅해
0,이 게임은 너무 재밌어요! 못해본 분들은 해보시는 것을 추천합니다.
0,제가 그냥 리니지 만 했었는데 리니지m까지 나오고 그리고 리니지m정말 재미있어요!!!!
0,어..... 게임을 어떻게 해야 되는건가요? 게임을 깔고 서버를 전부 훑어보았는데 모두 서버 이름 옆에 혼잡이라고 써 있고캐릭터 생산이 제한되었다고 되지 않습니다
0,재밌어요! 퀄리티도 굿굿! 게임도 재밌음!
0,와... 제작자님 이거 너무하시는거 아니에요 제가 이게임을 너무만이해서 엄마 한태 혼났어요 . 이거 너무 갓게임인것같아요 제작자님이 정말 대다 나시네요
0,리지니M(12)이게임레알 재밌어요
0,바보들이냐...새로설치했으면계정연동다시해!캐릭없다고징얼그리지말고
0,서버가왜 안들어가집니까 원활한데 왜 케릭터생성을못하냐고
0,난이도가좀심각하내요.. 재미는있는대 타격감을높여야할듯
0,"옛날 모습으로 와서 좋았고 아인샤하드인가?그것도 잘 뿌려주셔서 재밋게하고있는데 40렙 부터 진짜 렙이 안올라가네여 이건 괜찮은데 서버가,,진짜 안되는곳이 너무많아서 친구랑하기가 어렵네요 빨리 고쳐 졌으면,,"
0,재미 있는게임 입니다
0,최고다
0,리니지 해보고싶었는데 18세라 못했었는데.. 12세로 나와서 할수있게되었네요! 감사합니다
0,버그 고칠수있게 과금팍팍하세요 한천만원씩 지르면 잘돌아가지안을까싶네요 ㅎㅎㅎ
0,옛날의 그 향수를 느껴볼수 있었습니다
0,퇴근못하시는 운영자 분들 응원합니다 언젠가 하실수 있으실 꺼에요
0,캐릭터마다 개성이 있고 좋은 게임이네요.
0,아 처음 으로 재가 리니지를해보는데 참재밌네요
0,저기 저 서버에안들어가져요 캐릭터도 뭐어떡해만들어야하는지도모르겠고요
0,레이드몬스터를 없애는데에 너무재밌고 긴장이 개속됩니다.시간이 빨리지나가고 ㅋㅋ 재밌네요
0,역시리니지 할만함 재밋음 짱
0,게임이 안되네요. 계속 케릭터생성이 불가능하다고 뜹니다 모든 서버가 케릭터 생성이 불가능하다니 어떻게 된건가요?
0,컃  지렷다 꿀잼
0,좋아요
0,말이필요없이 최고입니다
0,"옛날 게임을 자주 즐겨했던 유저로서 고전적인 느낌의 게임을 많이 좋아합니다. 다소 움직이는 느낌이 조금 거친 느낌이 있으나 옛 게임을 연상케하고, 몬스터 사냥할 때의 그 모습이 저에겐 너무 좋게만 느껴집니다. 현질유도성은 일절 보이진 않아 현금 쓸일 없이 할 수 있고, 시간 때우기에 적당한 것 같습니다. 아쉽다고 생각되는 부분은 공격할 때 몬스터의 체력확인이 안되고, 컨텐츠가 할 수 있는 게 별로 없습니다. 그리고 초반에 지원되지 않는 길찾기 때문에 헤맨 기억이 있네요. 그 부분만 보완해주시면 저에겐 더없을 완벽한 게임이 될 것 같...전체 리뷰"
0,이거 화면 그래픽이 왜이렇게 안좋죠?
0,최고임 근데 게스트계정날렸음 ㅎ아
0,저기..12세에서18세로넘어갈라고하는데 정보가일치하지않다고나오거든요ㅠ 폰이거는게정지라서그런가요? 정보는다똑같은데 전화부? 그거랑일치하지않다고해서요ㅠ 18세로넘어가고싶은데
0,옛날생각나네요
0,조작도 좋고 그래픽이 부족하지만 12세꺼도 있어서 좋구재밌어요
0,엄처재미있어요개속화이팅
0,점수 짜게줘면 템 안줘요 진짜... 블랙이라도거는듯
0,리니지성인깔았는데 캐릭이없어요
0,오랜만에 하려고 보니 오픈때 설치한 버전이 12세로 바뀌였군요..... 질문. 18세버전을 설치해도 12세버전에서 만든 계정을 18세 버전에서도 사용가능한가요?
0,잼나네요
0,일단 게임이 무척 재미있고 옛날 이런 게임을 하던 추억을 회상시키게 만들어 정통적인 게임인 것 같습니다
0,굿♥제가 3살 어릴때 아빠계정으로 하던 겜인데 추억돋네요 ㅎ. ★5!!
0,쉽고단단해서 친구들과 함께하면 좋을것같아요 ㅎㅎ
0,재미있어서 좋네요 ㅎㅎ
0,NCSOFT 아르피아를부활시킬생각은없나요
0,캐릭터생성이제한이되었다고하는데어찌해야합니까?
0,없어진 내캐릭터 돌려 주  셔야졍
0,서버 가 다  꽉참
0,와우 판타스틱 good jam
0,재미있어요ㅎㅎ 피씨버전은 해보진않았지만 모바일로 나와서 체험하게됬습니다. 레전드게임만큼 스토리도 탄탄하네요
0,잘해라
0,무지좋네요
0,리니지를 계승한 만큼 정말 재밌습니다. Pc랑 크게 다른점이 없을 정도랄까요? 추천합니다
0,짱!
0,이 게임 제가 하는 몇 게임 보다 조작도 쉽고 출레이도 쉽네요 갓겜!!
0,우오 우오=~~%~%%~~~%~~~~
0,짱짱짱
0,게임이 재밌있네요~
0,정말로 재밌어요 ㅎㅎㅎㅎㅎㅎ
0,기대했던만큼 대단하네여재밌게하고있고앞으로도패치 잘해주세여굳ㄱ최고에여
0,와우!! 이거 개꿀잼이였습니다. 아직도 잘 플레이하고있습니다.
0,좋네요 ㅎㅎ
0,제가해본 게임중에 그래픽오 젤좋고 재미있어여!!
0,우여ᆞ 본섭보다 쉬고 재미네요
0,조작이 너무어려워요
0,정말 너무나 재밌네요.한눈에 봐도 공들여 만든 끼가 납니다!
0,굿 ㅎㅎ
0,기존에 있는것보다 더 좋고 재미있는게임 이네요 이런 종류의 게임을 많이 즐겨보았지만 그중에서 재미있게 즐긴 게임 같아요 그래픽도 좋고 컨트롤도 좋고 마음에 드네요 ㅎㅎ 한번하면 계속 하게 될만큼 재미있어요 강력하게 추천하고 싶네요^^
0,그래픽도 좋고 사운드도 좋고 플레이도 좋은데 서버 좀만 더 만들어주시면 안될까요 서버 폭주로 들어가고 싶은데가 다 차있어요
0,Pc게임과 정말 너무도 똑같네요 장점이자 단점인데 그래도 할만해서 조금은해볼랍니다
0,리니지를 폰으로 처음해봤는데 그래픽도 좋고 재밌어요!
0,그대로가지고와서 더좋다 ㅋㅋ
0,그래픽이  많이떨어져요
0,자동공격도 있고 키우는게 쉬워서 재밋어요
0,너무 재밌어요
0,성인버전은알뜰폰인증안되나요?
0,좋아요
0,여러분들 심심할때 하세여 이건 성공한 게임입니다 꼭 다운로드하세여
0,저 결제를잘못해서 환불받으려구요 미치겠네 친구가등록햏던 신용카드로해서요
0,최고
0,그래픽도 좋고 재미있네요! 한동안 할게임없었는데 즐겁게 즐깁니다!!
0,좋아
0,깐트롤도 좋고 재미있습니다 강추 합니다
0,"발라카스 01섭  세종준서님    케릭살려주세요.   업데이트를  하는데 케릭이  삭제되고  몇일째 게임을  못하고  있어요.  케릭을  살려주든지,  충전한금액을  돌려주세요. 제발"
0,스토리와 게임성은 두말하면 입아플정도라고 할 정도로 누구나 다 아는 사실이고 컴퓨터 게임을 모바일로 그대로 재현해서 옛날 향수에 이끌려서 하는 사람들이 많다. 거래소도 오픈했겠다 더 많은 컨텐츠와 이벤트로 유저들을 즐겁게 해줬으면 좋겠다.
0,"잼미나요 '~멋진활 하나만주세용""~♥"
0,랙 꿀잼
0,제미있어요
0,역시..........
0,러쉬넘  안되네여  ㅎㅎㅎ
0,리니지라는 이름만으로도 접속하게만드네요 예전에 즐겼던 유저로서 향수를 느끼게해줘서 좋았어요~~^^
0,리니지m 12세는 거래소 않나오나요?
0,업데이트후  케릭이통체로없어졌는데 ㅁ뭔가요
0,굿굿 최고 굿
0,굳굳
0,넘 잼나요~~^^
0,짱짱
0,겁나재밌음
0,연속5일 출석보상이 안들어오내요..갑옷마법주문서는들어왔는데 마족제작주문서는 안들어오내요
0,오랫만에 향수를 느껴서 너무 좋았구요 리니지를 자동으로 할수있다는게 너무 좋아요 특히 장비  ㅜㅜ  날렸다가 다시 노가다로 열심히 하고있습니다
0,거래소 깔았더니 케릭터가 날라갔네요  ㅎㅎㅎ
0,굿모닝
0,열심히 하겠습니다
0,옛 향수에 젖어봅니다
0,리니지 레볼루션 다음에 리니지M이니온건가요?
0,최고
0,요정들 활 사거리 조정좀..
0,"제 다시 폐치하고나니까..케릭이 사라졌어요..ㅠㅠ.,..찿아주세요"
0,최고
0,굿ㅅ ㅅㅅ
0,아이템좀주세여
0,20년전 추억에 감회가 새롭다.
0,업데하면 캐가 삭제 되요
0,추억의 게임 ㅎ
0,PC보다 퀄리티 높은 것 같네요 매일매일 재밌게 하고있어요
0,진짜 잼있어요
0,굳겜
0,리니지m 옛 추억이 나서 시간 가는 줄 모르고 플레이 했습니다 거래소 버전이 나와 더 흥분되네요 리니지 엠 화이팅
0,저기 전 왜 흰개미가 안보일까요.. ..
0,아니 재미있게 하고있는대 계정이 사라졌내요?? 업데이트 하는건 좋은데 지금 하루동안 게임도 못하고 이게 뭐하자는 건지 모르겠내요 되겠지 되겠지하고 기다렸는데 해결방법좀 알려주세요ㅡㅡ
0,오토로 편하게 즐길 수밌는 재미있는 게임
0,완전 재미있습니다 근데 공격버튼이 잘안 먹힐때가 있습니다 아무튼짱 재미있습니다
0,자동사냥은좋은데 베낭무게꼭정해놔야되나요?물약사다가 망하네  사냥
0,해물최고
0,말할것도 없네 최고에요!!
0,오늘 업뎃 이후 데포1섭 Azak기사 캐릭터 없어졌습니다 복구좀여 구글계정
0,리니지M(12 하다 지우고 리니지M(18 깔았는데 계정이 없어졌어요 어떻게 찾나요?
0,렉만 걸리는 거 빼고 다 좋음😀
0,초보자는  하기가 어려움이 있어요 잘 이끌어주세요
0,게스트계정 복구 가능한가요 불가능한가요 문의 넣어도 아직 답장없고 불가능하면 그냥 다시키우게요ㅡㅡ 속터지네 쓰나미같은 문의 처리하는 운영진들도 힘드시겠지만 게임하던사람 출석하루 놓치면 멘탈 나갈거같네요
0,너무재밌어요 게임 퀄리티도높고 스토리도 잘짜여있는거 같아요 강추합니다
0,진짜 이겜 완벽함👍👍👍
0,추억하게했어요
0,타격감이나 몬스터 잡는개 참 좋내요!ㅎㅎㅎ 성공하시길
0,매우최고
0,너무재미잇고 조아요
0,굿뜨~~
0,ㅠ 왜 새로운 버전 깔아야한데서 까려고 앱에들어와서 다운받을려는데 다운로드가 진행이 안됨ㅠ 이거 멍미빨랑 진행 하시지 겜망 소리 듣지마시고 ㅉㅉ
0,그래픽만 좋으면 다 좋을것 같네요^^
0,거래ㅐ 해주면 데은데여
0,잼남
0,다좋은데  탬 좀 주세요
0,좀더해봐야
0,그너
0,추억의리니지를 모바일에서할수있어서좋습니다
0,컨토롤개선부탁드려요
0,"역시.엔씨의 게임은 차별화가 있다. 같은 2G게임의.차별화가 눈에.선명히 보인다. 패치 이후 케릭 삭제 리니지m한달 기다린 쿠폰 무효화 ㅠㅠ 너무하는거 아닙니까?? 책임 회피하지 마시구 아이템 돌려주세요 판검사, coco 두계정 아이템 돌려주세요 하딘 2서버 입니다"
0,핸드폰게임 끝판왕임~
0,업댓마니해주세요
0,기존에 리니지를 똑같이 구현해서 마음에 들었습니다. 게임자체 이해도 쉽고 재미있게 하고 있습니다. 다만 용량이 너무크다는 단점이 있네요
0,좋아요
0,정말  재밌네요.최고에요!
0,와그래픽봐
0,잼나요
0,리니지의 재탄생이네요
0,그래픽도 괜찮은 게임이네요
0,굿 게임
0,근데 12세 이상 겜하고 18세 이상 겜하고(리니지m) 머가 다르죠?
0,시간 가는지 모르나 게임중 넘 튕겨나가고 접속하기 너무 힘들어요....
0,감만에 즐거운 추억을 느낌...
0,완전 추억돋는게임! 푸시보상도 팍팍주고 뽑기운이좀안좋지만ㅠㅠ재밌네요 오토돌려놓고 다른일하기도좋고 열심히하는중ㅋㅋ
0,좋아요
0,괜찮네요.재밌게 할만한 게임이 없었는데ㅠㅠ 이제 이걸로 달래야겠네요^^
0,좋아요
0,저는 만족하며 게임 하고있습니다. 너무 답답해서 한마디 남깁니다. 게임이 싫으면 떠나세요 추억겜이다 뭐다 하면서 자동사냥을 없애라느니 뭐라느니 요즘 사람들에 맞게 나온게임이에요 핸드폰게임이라구여.. 제발 그냥 만족 하면서 좀 하세요 그리고 뭐 욕 드럽게 해대면서 뭐 해달라 해달라 하면 해주고싶어도 하기싫어져요 그리고 저도 무과금 이지만 무과금 과금 유저 차이나는거 당연한데 불만만 하지말고좀 합시다
0,최고
0,재미있내요
0,운영자님   기감  사람이넘처 흘러서  사냥이  힘듭니다  퀘스트를  할수가없네요  사람이  몹보다  더많아요  랩제를  올려주시던가 템드랍을  다른지역으로  분산시켜 주시면  감사하겠습니다
0,정말감사합니다ㅠㅠ 마법사 나오길엄청기다렷는데.. 기다린만큼 즐거운게임할게여!! ㅎㅎ
0,거래가안되네요     삭제하고다시깔아야되나요?
0,성인버전가려면 어떡해야하나요
0,여우같은봄  계정살려내줘요
0,모바일린쥐잼나네
0,오래할꺼면하세요 ㅎ
0,이 게임 재밌는데요?
0,아덴점주세요
0,기달#린보람이있네요
0,갑자기 엡중단 뜨면서 계속접속이 안대는데 왜그러는지 아시는분 잇나요?
0,다시할수있어조아여
0,말이안나옴
0,거래소 업데이트댓다고 해서 삭제하고 다시 깔앗는데 캐릭이 없어졋습니다
0,좋아요
0,다좋은데 아직미오픈이너무많아요
0,Good Good No1 Goob Good
0,즐겁게하고잇어요
0,리니지는 처음해보는데 그래도 즐기면서 재밌게 할수있네요 매우 만족하면서 플레이 하는중 입니다
0,저기요 제가이거처음하는것인데 정말좋네요굿굿굿!
0,굿즈
0,코흘리게 시절부터 게임을 그다지 좋아하지 않던 사람의 귓속에도 한번쯤은 닿았을 리니지의 명성을 그대로 쏟아부은 리니지m 큰 기대를 안고 시작했고 지금껏 완전 만족하며 플레이하고 있습니다. 앞으로도 유저들의 불평 불만에 귀 기울여 주시고 보내드리는 성원과 응원에 힘내서 이끌어주시길!
0,좋은데
0,Good
0,정말 리니지는 짱인것 같아요! 스토리도 매우좋고 캐릭터 밸런스도 정말 잘 맞혀진것 같아요! 그리고 그래픽까지 완전 좋네요! 강추드려요~
0,일단 컴퓨터게임 리니지를 제가하는데 진짜 컴퓨터보다 더 재밌는듯 그리고 전투하는게 재밌네요 앞으로도 발전 기대하겠습니당~ 수고하세요
0,18세이용가로 바꿔주세요 마세라티 하딘10  입니다.
0,온라인게임 리니지를 모바일로 완벽하게 재현했네요. 너무좋아요. 간편한 조작법도좋구요. 한게임을 오랬동안 운영했던 노하우로 운영만 잘해주세욥~
0,우와 정말 신세계다 ㄷㄷㄷ
0,아  업뎃이후  내케릭들 다우찌간건가요 데포09   칼리  오크장로  빨리복구하세요 현질한거 다돌려주시던가요
0,잼네요
0,제가 할려고 깔았는데 다운로드할때 자꾸 네트워크오류있다고 떠요 와이파이5개나 뜨는데 빨리 해결해주세요
0,진짜 재미있네요 그래픽도 훌룡하고
0,파프리온4섭아스기사. 찾아주세요
0,좋아요
0,재미나네요
0,굳잡
0,최고의게임
0,20년전 향수가 느껴지네. .
0,기다리던 게임 ㅋ
0,좋ㅎ좋아요
0,재미있네요 옛날에 하던거 생각이나서 더 흥미진진하게 했던듯 합니다! 조작감이 살짝 느린감이있지만 오래할듯하네요 ㅋㅋ
0,자동플레이라 직장인들은 좋겠네요
0,재미있습니다. 그래픽도 좋고 스토리있는게임을 좋아해서 더 좋은 느낌입니다. 얼른 레벨업해서 더 화려한 기술을 가지고싶네요
0,다야 시세 조정좀ㅜㅜ
0,늘 처음처럼만..
0,버벅거림좀 덜했음 좋겠네요
0,전화 한통
0,업데이트 해주세요
0,하는데 너무 재미 있네요
0,케릭이 없어졌어요~사이하10섭 개미허리  확인 부탁드립니다.
0,오호 재밌다
0,제가 1대1문의도 했는데 제계정이 확인안된다는말만 계속오네요 진짜 고객센터연결도힘들고 짜징난다며 고객센터는 로그인을 다른것으로도안되고.. 지정된것만 로그인되네요..
0,캐릭이 사라졌습니다
0,캐릭이 업뎃후통체로 없어짐요
0,좋아요~
0,재밋네요 ㅎㅎ
0,재미잇어요.
0,최고에 게임이었던 리니지를 핸드폰으로 할줄이야
0,역시리니지 잼있음
0,굿 ㅎㅎㅎㅎㅎㅎ
0,감사
0,최고
0,굿굿굿
0,좋네오
0,좋아요
0,게스트에서 왜연동하려고하면 케릭이없어져요? 게스트케리터 가져갈수없는건가요?
0,운영자님 수고하십니다.다름이아니라페치이후로캐릭터가사라졌내요.빠른복구좀요.
0,긋 잼
0,컴퓨터로  해볼가?
0,깜박하고 계정 연동을 안한채 19세 버젼 다운 받을려고 삭제하고 19세 버젼으로 다시 시작하니 캐릭이 없어졌는데 복구가 안되는 경우인가요?
0,재밌게 하구 있어요
0,업데이트 후 케릭이 없는데 재접속하면 되내요. 첨에 깝놀ㅡㅡ;;
0,굿임돠ㅋ
0,그전에와 많이 비슷해서 게임하기 편하고 좋네요 다만 이런저런 편의기능이 좀 미흡하네요
0,굿  짱
0,케릭복구좀부탁합니다
0,섭을 더 만들어죠
0,리니지엠 12세이용가말고 뭐를디시받으라는건지도무지알수가없습니다  어떻해뭘다운받으라는건지 알려주세요
0,내 폰 명의가 아닌디 성인인증 어케하냐고 이것부터 다시 패치해야는거 아닌가요? 자동으로 구글계정 연동으로 들어가야는거아닌가요? 머하자는건지...
0,올만에 게임같은 게임이 나와 좋습니다
0,하딘2섭 유저입니다. 갑자기 업데이트이후 게스트계정도 아닌 구글게정인데 다사라져버렸네요 100만원넘게 결제까지 한상황인데 이거 어쩌라는건지 모르겟네요. 복구가 언제될지도 모르고 복구가 될지안될지도 모르겟고 된다해도 손해본 시간에 맨탈나갈거 같아서 다시 하고싶은 맘도 안드네요. 그냥 결제비 환불받고 싶습니다.
0,득템합시다.
0,최고
0,할게임없었는데 잘됬음
0,좋아요..
0,듀크데빌 3(나뿐자석)케릭이 사라졋는데 안내도 없고 어렵게 키우며 현질까지 햇는데 내잘못이라 우기고 쌩까겟죠? 문의 할데도 못찾겟고 걍 접어야하나:;
0,아...지우고다시깔으라해서  깔았는데 먼가유...케릭이사라졌네요!빠른시일내로복구부탁드려요ㅡㅡ
0,좋아요
0,아주좋아요
0,너무 재밌어요
0,역시 리니지 재밋네요
0,역시 최고 입니다 고생들하셧네요 운영자님들 화이팅~^^
0,추억의리니지 좋아요
0,추억의 아쉬움을 현실로 접하네요 수고들 하셨네요
0,옛날 생각 하며 재밌게 하고 있습니다... 최고에요
0,하딘01 추격자 케릭복구좀해주세요
0,좋아요
0,업데이트 후에 케릭이 사라졌다고 하는데 그것만 아니면 만점입니다 굳굳
0,재미나네요
0,사이하02  섭   나에게행운 (요정) o기사o (기사) 복구 해주세요
0,옛날생각나네요
0,움직임이..영 별로.ㅜㅜ
0,뭐 명불허전이죠 리니지 재밌습니다
0,재미있네요
0,재미지게 만들었음ㅎㅎ
0,좋아
0,구속됐다고하네
0,케릭이 사라졌어요 ㅜㅜ 복구 부탁드려요~
0,게스트게임하면 날아가는건 당연한거 아닌가 게임한두번해보나
0,good
0,굿입니다
0,음 할만해요!
0,재미있어요!
0,게임 섭속이 에러가 생겨 들어가 지질 않아 다시 지우고 까니 다 날아감 복구좀 부탁해요
0,좋아요
0,최고에게임
0,업데이트도 안된다.  그냥 예전으로 게임하게 해죠. 나도 업데이트하면 케릭 사라지고없는거 아닌가?
0,재밌게하고있다
0,게임좀하고싶은데.. 케릭터 삭제됐어요 .. 확인좀해주세요 1대1문의넣었습니다
0,게스트 계정으로 만든  케릭터는 어떻게 찾나요???
0,역시  리니지입니다
0,업데이트되고나서 캐릭이 없어졌어요
0,은근히 중독ㅎㅎ
0,캐릭터명 만년꽃입니다  캐릭터가  사라졌 습니다  복구좀해주세요
0,동작이 움직임이 잘않되네요
0,좋아 굳!!!!
0,좋은게임 명품입니다..
0,옛날생각 나네여
0,잼나다
0,최고의 게임
0,재미있어요    확실히 재미있어요
0,추억의 게임 입니다 너무 케쉬위주의  겜이되어 안타갑긴하지만 역사상 온라인겜으로는 최고의  게임이라 생각합니다
0,즐겨봅시다
0,수고하셨습니다
0,추억 ㅋㅋㅋ
0,잘해보아요
0,답변 부탁 드려요  케릭터가 없써져써요  복구 부탁 드려요
0,짱 잼남 ㅋ
0,아이템이좀 문제인거같아요
